3,4,0,0,4,0,0,10,0,5,1,1,9,9,1,0,0,2,1,0,1,0,0,0,4,3,1,4,3,0,3,0,2,0,0,1,10,1,0,12,0,0,3,9,2,4,6,0,0,0,4,6,1,6,0,12,4,0,14,1,0,0,3,1,0,5,2,0,0,2,2,2,0,3,1,0,8,0,1,1,0,1,0,2,1,0,4,1,1,0,0,0,8,0,6,1,8,0,1,2,1,9,0,1,6,0,4,4,3,0,4,0,0,8,4,5,2,0,0,0,3,1,0,0,10,1,0,0,0,0,5,0,3,2,2,1,9,0,0,4,0,2,0,3,3,6,2,0,0,8,0,0,0,2,3,4,4,3,3,1,3,6,0,0,5,0,2,0,0,0,1,6,3,0,2,2,2,0,0,0,0,0,0,5,2,0,1,0,6,3,1,4,0,4,1,0,0,0,1,0,0,0,0,6,0,1,0,0,5,4,8,1,1,1,0,4,0,3,4,8,0,2,0,1,0,0,1,15,0,10,0,0,0,5,5,0,0,0,0,1,3,1,5,0,0,3,9,0,0,0,8,0,2,0,4,0,3,2,0,4,0,0,1,6,2,0,0,0,13,2,0,0,0,2,2,5,0,9,1,8,1,3,2,0,0,0,10,0,0,4,2,0,0,0,0,0,1,6,0,12,3,0,1,0,0,1,15,9,0,0,2,0,2,1,2,1,12,0,0,0,0,0,1,44,0,11,0,1,0,4,7,5,5,0,0,0,0,4,0,2,0,0,5,0,0,1,0,6,0,10,0,0,5,0,2,5,5,0,0,2,2,2,0,2,3,0,9,4,0,1,0,5,0,3,1,6,2,0,0,9,0,0,3,0,1,0,0,3,8,1,0,2,2,2,0,0,4,5,2,0 dropbox
15,11,1,0,26,0,0,4,0,16,0,0,3,26,0,0,5,2,0,0,1,0,1,0,0,13,0,8,3,0,0,1,9,0,0,1,20,0,1,18,0,0,3,2,0,0,47,0,0,2,0,1,0,5,0,2,0,0,0,0,0,0,13,0,0,5,0,0,0,2,9,0,0,1,0,1,0,8,0,1,1,10,0,7,9,0,4,1,9,1,0,0,25,3,1,0,19,0,5,10,0,1,0,0,0,0,11,9,7,0,0,3,1,1,24,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,53,0,8,3,5,0,9,0,0,2,0,5,0,0,0,4,3,0,2,2,0,0,17,20,0,0,2,6,15,3,2,0,0,0,2,0,1,0,1,0,0,2,6,0,7,0,1,0,0,3,1,0,0,11,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,7,1,5,2,0,31,0,4,13,9,0,0,3,1,0,0,0,4,0,5,2,0,0,3,7,0,0,0,0,4,15,4,4,0,0,6,3,2,3,0,0,1,15,1,0,0,9,0,0,0,0,0,11,5,9,0,0,2,0,3,0,1,0,3,1,6,0,2,20,19,5,8,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,2,0,1,0,1,0,0,0,0,4,5,0,6,0,0,0,0,0,0,3,0,0,0,0,0,22,28,2,42,0,0,0,1,0,0,2,0,2,2,0,0,0,0,3,0,21,0,0,0,0,0,3,1,0,0,5,3,0,0,22,0,0,21,9,0,0,0,8,1,8,5,0,7,0,1,15,0,0,0,0,2,0,1,7,7,5,0,0,0,1,0,3,0,13,16,0 dropbox
1,5,0,0,10,1,0,3,0,6,0,0,2,5,0,0,1,1,2,1,3,0,4,0,1,4,2,8,6,0,3,2,2,0,0,0,17,1,0,13,0,0,5,18,3,6,11,0,1,1,4,4,5,2,0,19,2,0,1,0,0,0,3,0,0,4,0,0,0,2,2,0,1,0,0,0,0,2,2,2,0,3,0,3,10,0,1,7,7,0,0,0,5,0,8,0,7,0,3,5,0,3,0,1,4,2,5,4,13,0,4,2,2,5,2,3,0,2,0,0,2,1,0,1,8,2,0,0,0,0,3,0,1,0,1,0,4,0,0,2,1,0,0,0,0,6,3,1,0,0,0,0,5,2,0,0,4,1,3,1,8,2,0,0,8,1,4,0,0,0,0,8,2,0,5,0,21,0,0,4,0,0,0,0,2,1,5,1,9,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,7,2,8,0,1,1,0,2,1,6,0,8,1,0,1,5,1,0,1,10,0,0,2,0,0,2,3,0,0,0,0,3,2,6,7,1,0,2,7,2,0,0,5,5,6,0,10,1,7,1,1,0,0,0,0,8,5,0,0,3,8,2,0,0,0,3,9,6,0,0,10,6,2,5,1,0,0,0,6,2,2,2,0,0,0,0,0,0,0,14,0,6,0,0,7,0,2,0,3,0,3,1,1,0,1,1,1,2,4,0,0,0,3,0,2,5,1,2,0,0,2,5,6,2,0,0,4,0,5,2,0,0,0,6,5,0,0,0,1,1,0,11,0,0,1,0,2,1,1,0,0,0,1,2,1,0,1,0,16,2,0,0,0,10,4,8,3,3,0,0,4,4,0,1,0,0,0,0,0,6,10,3,0,7,0,0,0,0,0,7,3,1 dropbox
3,7,1,27,7,0,0,2,9,4,2,11,2,0,18,6,0,3,3,7,7,4,2,1,113,4,2,7,2,1,3,3,0,17,6,6,11,0,0,7,17,1,1,0,7,6,11,7,2,1,2,4,0,5,2,1,12,2,22,3,2,1,3,8,3,7,2,2,3,1,1,1,13,4,19,2,5,1,2,1,3,0,5,1,7,6,0,0,3,0,3,0,1,2,0,2,8,16,1,1,4,15,0,0,0,5,3,0,9,3,1,2,0,0,3,6,6,3,43,2,1,9,2,7,4,2,5,0,1,9,2,23,0,0,0,5,1,1,4,0,9,4,0,8,9,0,0,1,1,7,2,2,1,11,6,7,5,0,1,2,0,16,0,14,2,6,0,1,7,0,9,4,1,1,3,1,4,4,7,4,3,5,2,1,4,4,6,4,1,14,6,0,0,4,4,1,3,2,10,2,16,13,2,4,10,1,1,0,0,0,7,7,2,0,4,1,1,0,7,11,2,5,1,2,1,5,4,0,22,1,0,4,6,2,8,5,17,0,11,3,2,1,4,11,2,4,1,2,2,3,0,2,0,0,0,41,2,26,2,4,4,0,7,1,2,3,5,0,3,3,13,5,8,1,0,5,3,7,2,2,3,3,0,3,13,4,6,3,1,1,9,12,2,3,2,6,6,0,0,2,1,9,4,3,1,4,4,32,0,11,0,2,0,5,1,11,1,0,0,0,4,3,16,0,25,2,5,8,5,3,10,1,5,0,1,7,1,2,9,0,6,5,1,3,5,20,3,1,0,8,1,1,0,14,4,0,0,0,5,13,1,2,0,1,4,2,24,6,4,37,2,4,1,12,0,9,2,1,0,5,5,1,10,11,5,11,0,4,14,2,3,0,2,1,0,1,6,4,0,0 dropbox
9,3,1,0,11,0,0,3,0,8,1,0,7,12,0,0,1,0,0,4,5,0,6,0,9,6,0,7,13,0,4,0,0,0,0,2,32,3,1,16,0,0,2,2,0,7,5,0,2,1,1,5,1,6,1,11,3,0,0,0,6,2,7,1,0,4,5,4,0,9,3,5,0,2,0,1,4,0,0,1,0,4,0,0,12,0,0,3,9,0,0,1,13,2,0,0,7,0,5,5,1,3,0,2,7,0,17,6,5,0,2,3,7,2,11,3,0,0,0,1,0,2,0,3,7,1,0,0,0,0,31,0,8,2,2,0,9,0,0,1,0,8,0,2,3,8,3,1,0,0,2,0,7,13,0,1,5,9,4,8,3,3,0,0,1,1,0,0,4,2,0,0,1,0,2,0,3,0,0,1,0,0,1,3,1,0,7,2,3,1,0,0,1,3,4,0,0,0,0,0,2,1,0,18,1,0,0,0,0,10,8,1,5,4,0,11,1,2,7,21,0,1,0,2,1,0,0,2,0,0,0,0,0,5,6,0,0,6,1,1,14,7,8,0,0,1,2,5,0,0,3,0,4,0,5,0,2,0,5,5,0,0,1,10,15,0,0,1,7,3,1,0,0,5,3,6,0,2,11,6,8,6,3,0,0,0,9,1,0,1,1,0,0,0,0,0,1,2,1,8,4,0,7,0,4,2,10,0,4,5,1,0,0,1,1,0,6,2,0,0,12,0,0,1,0,15,0,0,0,13,25,2,4,1,2,0,5,3,0,4,0,0,1,1,0,1,1,1,0,19,0,0,3,0,9,3,0,0,0,3,1,3,1,7,1,1,23,8,0,0,0,5,1,13,5,0,2,0,3,8,0,0,2,0,1,0,0,3,8,4,0,3,0,2,0,5,0,6,12,0 dropbox
0,2,1,35,4,0,0,0,5,3,2,10,4,1,21,2,0,2,3,11,5,4,3,2,126,2,2,3,1,0,0,3,0,21,3,7,11,0,0,19,12,1,1,0,2,3,4,4,1,0,4,3,2,0,3,1,10,3,17,5,10,1,0,4,1,7,0,4,3,1,0,0,5,8,11,4,7,0,2,0,1,0,3,0,4,3,0,0,0,5,7,1,2,2,1,2,5,11,1,0,1,17,0,0,1,8,4,0,5,3,1,5,0,4,6,3,3,2,52,0,1,1,2,9,1,2,1,1,1,6,5,7,2,2,2,8,0,1,3,0,2,1,0,5,7,0,1,0,0,3,4,3,1,2,3,7,8,2,0,2,0,24,0,6,1,5,0,0,5,1,6,3,7,1,2,2,2,2,11,1,0,3,0,0,9,4,1,1,2,14,6,0,0,8,10,0,3,1,5,2,21,6,3,4,7,2,1,0,1,1,3,5,2,0,0,0,1,2,1,4,0,1,1,0,0,6,1,1,16,3,0,1,4,0,6,4,14,0,2,1,2,1,1,9,1,3,0,2,1,2,3,0,2,0,0,42,1,27,5,9,5,0,2,0,1,1,5,1,6,1,13,4,8,0,0,0,2,6,3,1,0,2,0,3,4,4,2,1,0,1,20,4,2,1,4,0,3,0,2,1,0,2,3,2,0,7,6,35,3,4,0,4,0,1,1,15,6,4,2,2,5,4,14,0,29,1,4,3,6,0,5,2,4,1,3,5,1,3,2,5,4,1,0,4,1,22,4,5,2,12,2,2,2,11,2,0,4,0,2,13,2,6,0,3,2,8,8,3,2,28,3,4,0,6,0,11,3,2,0,7,3,2,12,6,2,1,0,2,4,1,3,0,6,2,0,3,0,1,0,2 dropbox
5,1,0,0,13,0,0,4,0,7,0,1,0,8,0,0,4,0,2,2,2,0,1,0,4,5,0,1,2,0,0,0,4,0,0,0,3,0,1,5,0,0,2,12,0,2,7,0,1,1,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,2,0,0,10,1,1,0,1,0,0,8,3,1,1,2,2,0,5,10,0,0,1,5,0,0,3,7,3,0,0,0,0,0,4,0,1,0,0,3,0,6,8,1,0,1,1,3,6,6,2,0,0,0,0,0,0,0,2,6,0,0,0,0,0,15,0,0,3,2,0,5,0,0,0,0,3,0,0,2,3,3,0,0,0,0,0,1,16,3,3,6,3,9,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,3,1,0,3,0,7,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,4,3,3,1,0,10,1,0,6,2,0,1,0,1,1,0,0,18,0,0,0,0,0,4,3,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,2,0,3,0,5,0,0,1,0,0,0,0,1,1,3,0,0,0,9,0,0,0,0,1,1,1,0,6,10,1,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,7,1,4,0,0,0,0,2,0,9,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,54,0,8,0,0,0,5,10,3,11,0,1,0,3,0,0,0,0,4,1,0,0,0,0,0,1,5,0,0,2,0,3,7,1,0,0,2,1,0,0,13,1,0,2,6,0,0,0,2,0,1,2,9,2,0,2,7,0,0,0,0,0,1,0,2,1,3,0,3,3,0,0,1,0,5,1,0 dropbox
0,5,1,0,11,0,0,1,3,7,0,0,6,10,1,0,4,5,4,5,0,0,3,2,0,6,0,9,3,0,2,2,1,0,0,0,12,1,2,10,2,0,2,10,2,1,15,0,3,0,0,4,4,7,0,4,4,0,1,0,0,0,2,1,1,7,1,0,0,0,0,0,0,1,1,2,3,0,0,2,1,13,0,8,12,1,7,2,4,4,0,3,7,0,1,2,8,0,1,5,2,4,0,1,8,0,4,5,10,0,2,1,5,6,2,12,0,0,1,0,5,1,0,2,11,1,0,0,0,0,5,0,3,11,4,0,16,0,2,2,0,7,0,2,2,3,5,0,0,7,19,0,1,4,2,0,1,4,4,0,2,1,0,1,3,0,7,0,0,0,1,4,2,0,7,0,5,0,1,1,0,0,0,2,1,0,9,4,7,0,0,0,0,0,1,0,0,0,0,2,1,0,0,8,0,0,0,0,6,0,9,1,18,1,0,8,2,12,6,16,1,0,1,0,1,0,0,0,0,5,1,0,1,7,7,0,3,6,1,5,6,3,10,0,0,4,5,7,0,0,4,6,2,4,5,0,1,0,0,0,0,0,3,7,5,0,0,2,4,2,1,0,2,0,3,2,0,3,5,7,8,7,1,0,0,1,10,0,12,2,0,0,0,0,0,0,1,11,2,10,0,0,1,0,3,3,0,4,5,0,0,0,1,2,5,2,5,0,0,0,0,0,0,3,0,1,0,2,0,10,14,5,12,0,1,0,3,0,0,6,1,7,3,0,0,0,1,3,1,23,1,0,0,0,6,0,1,0,0,5,2,0,5,5,3,0,16,10,0,2,0,11,0,9,9,1,1,0,0,9,0,0,4,0,1,0,0,4,4,7,1,0,0,2,0,0,0,6,3,3 dropbox
11,3,0,0,15,0,0,6,0,7,0,1,0,8,0,0,12,0,14,0,2,0,6,0,9,6,0,2,2,0,0,0,6,0,0,0,4,0,0,6,0,0,2,11,0,4,7,0,0,0,2,2,0,6,0,6,2,0,0,0,0,0,0,0,0,2,2,0,0,7,0,2,1,1,0,0,5,2,0,1,0,7,0,4,0,0,2,30,4,0,0,2,7,4,17,0,0,0,1,2,0,1,0,0,4,0,8,9,0,0,1,0,1,7,6,2,0,0,0,0,0,14,0,1,5,0,0,0,0,0,23,0,0,4,2,0,6,0,0,1,0,3,1,0,3,6,5,0,0,0,0,0,1,16,3,5,5,3,7,0,5,6,0,0,1,0,0,0,0,0,1,0,2,0,0,0,14,0,0,0,0,0,0,4,1,0,2,47,7,2,0,3,24,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,0,9,0,2,6,2,0,1,0,1,0,0,0,26,0,0,0,0,0,5,5,0,0,0,0,1,5,5,1,0,0,0,1,0,0,0,2,0,4,0,86,0,0,1,1,0,2,0,1,2,3,0,0,0,6,0,0,2,0,2,8,2,0,6,7,1,1,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,7,0,4,2,0,0,0,1,0,21,0,0,0,1,46,0,0,1,1,1,0,0,0,1,0,0,56,0,25,0,0,0,5,10,2,12,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,3,0,3,8,1,0,0,4,2,1,0,14,0,0,2,6,0,0,0,4,0,1,4,7,0,0,2,9,0,1,0,0,1,1,1,2,2,4,0,2,3,0,0,1,0,8,4,0 dropbox
1,8,1,0,1,0,0,0,0,2,0,0,5,3,1,0,0,2,1,0,2,0,1,0,0,0,0,5,8,0,1,0,0,0,0,0,10,1,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,1,0,0,1,4,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,5,0,3,0,1,0,0,0,0,5,0,0,0,2,4,0,2,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,2,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,5,0,0,1,0,3,2,12,2,0,0,0,0,0,0,0,0,0,0,1,0,7,6,1,0,2,0,3,1,0,5,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4,3,3,1,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,2,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,9,2,0,0,0,15,0,5,2,0,3,0,0,3,0,0,0,0,0,0,1,4,2,1,0,0,0,1,0,0,0,9,1,0 dropbox
7,0,0,0,7,0,0,3,0,5,0,0,1,20,0,0,0,3,6,0,0,0,2,0,0,2,0,0,4,0,0,0,5,0,0,2,5,2,0,10,0,0,2,0,1,0,3,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,5,0,0,2,0,1,1,0,5,0,0,2,1,0,2,1,3,0,1,0,0,0,1,6,1,0,0,3,0,0,0,1,0,1,4,1,1,0,2,1,0,8,1,0,0,0,2,1,3,1,1,0,0,0,0,0,5,0,0,8,0,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,4,0,1,0,7,0,0,0,0,0,0,0,6,0,0,0,4,1,1,3,0,0,0,3,0,0,0,1,0,0,1,1,0,5,0,2,0,0,0,0,0,0,9,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,2,1,1,0,0,4,0,2,2,3,0,0,0,1,2,0,0,4,0,5,1,0,1,1,2,1,0,0,0,3,1,7,2,0,0,0,1,0,0,0,1,0,3,0,0,0,7,0,0,0,2,0,0,3,4,0,0,1,0,0,0,0,3,3,1,2,0,0,7,5,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,3,0,2,0,0,0,0,0,0,6,7,1,7,0,1,0,9,0,0,0,0,1,0,4,0,2,1,1,1,5,0,0,0,0,0,0,0,0,0,2,1,0,2,7,0,0,2,1,1,0,0,9,1,2,0,1,3,0,4,4,0,1,0,0,2,0,0,2,0,3,0,0,0,1,0,0,0,8,2,2 dropbox
10,7,0,0,17,0,0,5,0,6,0,0,9,19,0,0,0,3,2,6,6,0,1,1,14,13,3,9,14,0,2,0,0,0,0,0,20,6,1,10,0,0,2,0,0,2,15,0,4,3,2,10,2,7,1,11,4,0,0,0,2,1,2,1,0,1,2,3,0,7,4,5,0,2,0,0,0,0,1,1,0,1,0,2,3,0,1,5,8,0,0,2,15,1,1,0,21,0,2,8,1,2,0,1,8,0,8,12,3,0,2,2,3,9,17,2,0,0,0,2,0,3,0,3,6,0,0,1,0,1,28,0,9,2,3,1,4,0,0,1,0,3,0,1,0,5,1,0,1,0,0,0,6,13,0,1,10,4,2,4,1,2,0,0,2,0,1,0,5,3,0,5,5,0,0,0,2,0,0,1,0,0,0,0,2,0,4,0,6,0,0,0,1,1,3,0,1,0,0,0,2,0,2,19,1,0,1,0,1,4,17,1,4,2,0,5,2,1,13,19,2,1,1,3,0,0,0,4,0,0,0,0,0,9,9,0,0,5,0,5,9,7,6,0,0,5,5,3,1,0,4,1,6,0,4,1,2,2,1,6,0,0,0,7,12,0,0,0,10,1,2,0,1,1,2,4,0,3,7,8,3,7,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,4,7,6,0,8,0,3,2,13,1,4,3,1,0,0,0,3,2,2,1,0,0,12,0,0,0,0,18,0,1,0,15,14,4,11,0,3,0,0,2,0,4,0,0,1,0,0,0,0,1,1,16,0,0,7,0,6,3,2,0,0,1,5,4,4,11,0,2,29,9,0,0,0,8,2,13,4,0,5,0,7,14,0,1,1,0,0,0,0,3,7,6,1,3,0,2,0,6,0,7,7,0 dropbox
32,1,0,0,9,2,0,3,0,16,1,0,0,11,0,0,2,2,8,0,0,0,0,0,0,15,1,1,0,0,1,0,3,0,0,1,5,3,2,0,0,0,2,0,2,0,5,1,0,3,10,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,1,12,0,1,0,0,2,3,1,4,1,0,0,0,0,0,1,9,7,0,0,0,7,1,17,0,0,0,0,0,0,0,0,4,2,0,8,0,1,0,0,1,0,2,14,0,0,0,0,0,7,3,0,0,2,0,0,0,0,0,42,0,4,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,4,24,0,0,13,0,0,2,4,2,2,4,0,0,0,4,0,0,0,1,0,0,2,7,0,0,0,5,0,0,7,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,3,2,0,0,5,0,2,2,0,0,0,0,0,6,0,0,1,0,8,3,0,0,0,1,0,0,6,0,5,16,6,0,0,0,0,2,0,0,0,1,0,2,2,7,0,0,3,2,0,0,0,10,0,0,0,0,2,0,3,0,0,0,16,4,2,0,0,69,3,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,6,0,3,0,2,3,0,0,9,0,0,0,0,0,1,6,0,0,0,0,0,11,9,1,19,0,1,0,3,0,0,1,0,0,10,0,0,0,1,3,0,9,1,0,0,0,0,11,0,0,0,0,3,0,4,12,0,0,1,2,0,0,0,0,0,1,0,0,7,0,18,10,0,0,0,0,0,0,1,1,1,2,0,4,0,0,0,1,0,2,3,0 dropbox
15,11,0,0,11,0,0,5,0,10,0,0,12,16,0,0,1,0,0,7,6,0,2,0,14,11,2,9,6,0,1,0,2,0,0,1,22,3,1,8,0,0,4,1,0,3,10,0,3,4,1,11,2,8,1,10,3,0,0,0,4,2,5,2,0,2,2,2,0,7,5,5,0,1,0,1,3,0,0,1,2,1,0,1,3,0,2,6,7,0,0,0,11,1,1,0,13,1,7,9,1,3,0,2,7,0,13,9,3,0,4,4,2,6,14,2,0,0,0,1,0,3,0,4,8,0,0,0,0,0,29,0,8,2,2,2,6,0,0,0,0,5,0,2,1,7,2,0,0,0,0,0,5,16,0,2,12,4,2,9,3,3,0,0,2,1,1,0,5,3,0,3,2,0,0,0,1,0,0,2,0,0,0,2,0,0,10,0,4,0,0,1,1,4,3,0,0,0,0,0,2,4,1,16,1,0,1,0,1,6,18,0,4,4,0,9,1,2,13,21,2,0,0,3,0,0,1,3,0,1,0,0,0,11,10,0,0,6,1,5,10,6,10,0,0,5,6,2,0,0,3,1,4,0,4,0,2,0,1,6,0,0,1,11,17,0,0,0,14,1,2,0,1,2,4,2,0,2,7,5,7,9,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,2,6,5,5,1,10,0,7,2,10,1,4,4,2,0,0,0,2,1,4,1,0,0,10,0,0,1,0,16,0,0,0,9,18,2,12,0,3,0,4,3,0,6,0,0,2,2,0,0,1,2,0,26,0,0,5,0,9,2,1,0,0,2,3,5,5,9,0,1,32,7,0,0,0,10,1,18,2,0,2,0,3,11,0,0,1,0,0,0,0,4,8,6,0,2,0,1,0,3,0,6,13,0 dropbox
3,0,0,0,2,0,0,21,0,0,0,1,7,4,0,0,1,0,1,4,2,0,3,1,7,1,0,2,2,0,1,0,2,0,0,0,2,0,1,2,0,0,1,7,0,7,2,0,2,0,1,1,0,2,0,6,1,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,2,1,1,5,3,1,1,2,1,0,1,2,0,2,0,3,1,0,2,0,1,6,0,0,0,2,3,2,2,0,1,5,0,1,1,1,0,0,0,4,7,2,4,0,0,0,0,3,8,0,0,5,0,0,0,0,0,3,0,0,3,1,2,2,0,0,0,0,2,0,1,5,5,1,0,1,2,1,0,3,1,2,3,2,3,3,0,3,3,0,0,2,0,1,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,3,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4,0,0,0,3,1,0,5,1,5,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,1,5,5,0,0,2,7,0,0,1,4,1,0,2,0,0,6,4,0,1,0,0,2,1,2,0,0,0,1,0,0,0,1,0,2,1,0,3,2,1,4,4,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,2,2,5,2,0,1,0,1,0,2,0,0,0,1,0,1,0,1,2,8,0,0,0,2,0,1,14,0,6,0,0,0,0,3,4,0,0,0,0,1,2,0,3,0,1,3,1,0,1,0,1,1,0,0,0,2,0,0,0,3,0,0,0,2,0,0,2,2,0,4,0,0,0,0,3,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,2,0,2,3,0 dropbox
1,6,3,2,9,0,0,10,0,6,1,2,26,7,2,0,9,0,1,17,3,4,5,0,18,5,3,0,4,0,9,1,5,0,0,7,4,0,1,10,0,0,6,8,2,15,5,8,4,8,5,7,2,9,1,14,4,0,0,0,0,0,3,3,0,7,0,0,0,1,1,0,0,2,1,8,19,6,1,6,1,19,0,11,11,0,15,3,7,4,0,3,5,8,4,0,8,0,3,5,3,3,0,8,12,1,6,4,8,0,6,7,28,12,1,3,0,3,0,0,5,2,0,2,15,0,0,0,0,2,4,3,0,2,5,0,10,0,0,9,0,6,0,0,4,4,10,0,0,10,2,1,3,2,0,0,7,4,5,2,8,4,0,0,1,0,5,0,0,1,5,5,4,6,39,0,6,0,0,2,0,1,0,1,4,0,2,2,15,4,2,0,0,3,3,0,0,0,0,0,1,0,2,12,0,1,0,0,9,4,15,1,8,18,0,6,1,11,7,13,1,0,0,10,0,0,0,15,0,1,9,0,0,8,11,0,10,0,2,4,8,8,16,1,0,6,10,13,0,0,13,6,4,6,5,0,3,10,1,0,0,0,0,11,6,0,0,3,15,1,0,0,0,0,3,2,0,19,4,10,6,10,2,0,9,0,18,1,10,6,0,0,0,0,0,0,7,12,4,21,0,0,0,0,4,0,22,1,3,0,2,0,1,1,4,1,12,1,2,0,5,0,9,17,3,15,0,1,1,9,9,6,4,0,4,2,1,0,0,1,0,1,10,0,0,0,2,3,1,8,0,0,4,0,5,0,8,0,0,3,6,4,1,2,0,1,13,12,0,22,0,18,13,8,6,4,10,0,0,3,0,1,16,1,1,4,1,8,4,5,0,1,1,3,0,3,0,9,5,0 dropbox
3,4,0,0,1,0,0,0,0,3,0,1,5,1,1,0,3,0,2,1,1,0,5,0,7,2,0,1,2,0,1,0,1,0,0,3,3,0,1,4,0,0,2,4,0,6,1,1,1,0,3,4,0,2,0,4,0,0,0,0,0,0,1,1,0,5,1,0,1,4,0,1,0,3,1,0,5,3,0,2,1,0,0,4,0,0,0,0,2,2,0,2,5,0,1,0,1,0,3,4,2,2,0,1,8,0,4,2,0,0,0,1,0,8,4,5,0,0,0,0,0,0,0,2,7,0,0,0,0,0,12,0,0,2,1,1,2,0,0,3,0,1,0,2,2,2,1,0,2,4,0,0,1,1,2,2,5,3,1,0,3,1,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,6,0,0,0,11,1,0,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,1,0,0,1,2,0,1,1,2,2,2,0,0,0,0,1,1,1,18,0,1,0,0,0,2,1,0,2,0,0,0,4,4,2,0,0,4,3,0,0,0,3,2,1,0,0,0,1,1,0,0,1,0,1,5,6,0,0,0,4,1,0,1,2,0,0,2,0,6,5,4,3,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,4,5,4,1,0,1,0,3,0,14,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,4,40,0,6,1,0,0,0,3,1,2,0,2,0,4,0,0,1,0,0,0,0,0,2,2,0,0,3,0,0,3,0,0,0,3,0,0,1,1,1,0,1,1,0,3,0,0,0,0,7,0,2,1,7,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0,4,0,3,3,0 dropbox
